법인등록번호,회사명,종목코드,KSIC,A대분류,A세분류,B1주업종,B1_2단,B1_3단,밸류체인,가치사슬단계,묶음노드,모수계층,매출액,매출기준,종업원수,상장,출처,기업집단명들
1101116009800,(주)민기,,N7410,서비스,인적서비스,사업지원서비스,,,,,,T2,"6,295",2025 개별(공정위),34,,공정위,소노인터내셔널
1311110749259,(주)민트로켓,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"32,075",2025 개별(공정위),70,,공정위,넥슨
1101116319605,(주)바람픽쳐스,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"27,293",2025 개별(공정위),9,,공정위,카카오
1101117875242,(주)바비톡,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"36,766",2025 개별(공정위),115,,공정위,원익
1101110422090,(주)바스칸바이오제약,354390,C2121,제조,소재제조,의약·바이오,,,바이오·제약,2,,T2,"33,520",2025 개별(공정위),121,Y,공정위,오리온
2001110468897,(주)바우하우스,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"1,820",2025 개별(공정위),9,,공정위,라인
1101115701879,(주)바운스,,R9029,서비스,인적서비스,음악·공연·엔터,,,,,,T2,"36,486",2025 개별(공정위),227,,공정위,아이에스지주
1101117778074,(주)바이버,,G4791,유통,소매,다품목·범용,이커머스,,최종소비재,,,T2,"5,376",2025 개별(공정위),61,,공정위,두나무
1201110832916,(주)바이옥스,,C2049,제조,소재제조,화학·소재,정밀·기능화학,,,2,,T2,"5,591",2025 개별(공정위),20,,공정위,한솔
1101114141183,(주)반도,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"1,364",2025 개별(공정위),0,,공정위,반도홀딩스
1812110011226,(주)반도개발,,R9113,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"16,368",2025 개별(공정위),21,,공정위,반도홀딩스
1801110624311,(주)반도건설,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"804,173",2025 개별(공정위),437,,공정위,반도홀딩스
2301110102788,(주)반도레저,,N7619,서비스,시설·자산운영,기계·운송기기,,,,,,T2,"3,605",2025 개별(공정위),1,,공정위,반도홀딩스
1352110022964,(주)반도종합건설,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"42,661",2025 개별(공정위),16,,공정위,반도홀딩스
1801110036615,(주)반도홀딩스,,N7591,서비스,인적서비스,사업지원서비스,,,,,,T2,"22,721",2025 개별(공정위),37,,공정위,반도홀딩스
1101117514410,(주)반장프렌즈,,J6399,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T2,1,2025 개별(공정위),5,,공정위,빗썸
1341110165915,(주)발맥스기술,,C2912,제조,완제품제조,기계·운송기기,산업기계·로봇,,로봇·자동화,4,,T2,"29,236",2025 개별(공정위),77,,공정위,글로벌세아
1501110206876,(주)밝은누리,,N7421,서비스,인적서비스,사업지원서비스,,,,,,T2,"3,634",2025 개별(공정위),92,,공정위,엘지
1349110029305,(주)백학음료,,C1120,제조,완제품제조,식품·음료,,,농식품,4,,T2,"42,029",2025 개별(공정위),80,,공정위,롯데
1101118876463,(주)버튼스,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,9,2025 개별(공정위),141,,공정위,넥슨
1101115749176,(주)버프컨트롤,,J5811,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,35,2025 개별(공정위),1,,공정위,네이버
1101119152698,(주)베러스쿱크리머리,,C1042,제조,완제품제조,식품·음료,,,농식품,4,,T2,"4,323",2025 개별(공정위),135,,공정위,한화
1748110030463,(주)베스트엔지니어링,,C2599,제조,부품제조,금속,금속가공,,,3,,T2,"17,683",2025 개별(공정위),35,,공정위,삼표
1101115129881,(주)베스트토요타,,G4511,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"110,308",2025 개별(공정위),150,,공정위,엘에스
1101116516532,(주)베어로보틱스코리아,,M7012,서비스,인적서비스,전문서비스,,,로봇·자동화,,,T2,"46,459",2025 개별(공정위),182,,공정위,엘지
1712110064110,(주)베어링아트,,G4521,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"565,876",2025 개별(공정위),296,,공정위,일진글로벌
1101114779801,(주)베어링플러스,,G4522,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"4,590",2025 개별(공정위),2,,공정위,일진글로벌
1452110016501,(주)벽송팜스,,A0115,,,,,,농식품,,,모수밖,0,2025 개별(공정위),1,,공정위,소노인터내셔널
1101116668292,(주)보더리스필름,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"3,149",2025 개별(공정위),10,,공정위,쿠팡
1801111170975,(주)보이스루,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"16,682",2025 개별(공정위),71,,공정위,카카오
1101111557573,(주)보헌개발,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"1,881",2025 개별(공정위),1,,공정위,지에스
1101114311174,(주)본엔젤스벤처파트너스,,K6420,서비스,금융,자산운용업,,,금융,,,T2,"29,846",2025 개별(공정위),18,,공정위,크래프톤
1801110670869,(주)부산글로벌빌리지,,P8570,서비스,인적서비스,교육,,,,,,T2,"8,957",2025 개별(공정위),94,,공정위,중흥건설
1801110039495,(주)부산도시가스,015350,D3520,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"1,234,300",2025 개별(공정위),336,Y,공정위,에스케이
1801110053461,(주)부산롯데호텔,,I5510,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"262,766",2025 개별(공정위),570,,공정위,롯데
1801110721109,(주)부산이앤이,,D3511,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"34,947",2025 개별(공정위),64,,공정위,포스코
1101110346191,(주)부영,,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T2,"235,814",2025 개별(공정위),7,,공정위,부영
1101111538896,(주)부영엔터테인먼트,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,39,2025 개별(공정위),4,,공정위,부영
2241110027009,(주)부영유통,,G4712,유통,소매,다품목·범용,,,최종소비재,,,T2,392,2025 개별(공정위),2,,공정위,부영
1101114252188,(주)부영주택,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"1,133,000",2025 개별(공정위),722,,공정위,부영
1101114550178,(주)부영환경산업,,E3900,,,,,,,,,모수밖,0,2025 개별(공정위),8,,공정위,부영
1101115819622,(주)분더캄머,,G4641,유통,도매·상사,생활용품·가구,,,,,,T2,"3,700",2025 개별(공정위),5,,공정위,대명화학
1101116764298,(주)분크,,G4744,유통,소매,의류·패션,,,최종소비재,,,T2,"25,990",2025 개별(공정위),56,,공정위,대명화학
1101114661462,(주)뷰티베이커리,,G4644,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,롯데
1101117423728,(주)브라이튼자산운용,,K6420,서비스,금융,자산운용업,,,금융,,,T2,"1,070",2025 개별(공정위),14,,공정위,신영
1101112101832,(주)브랜드웍스코리아,,G4791,유통,소매,다품목·범용,이커머스,,최종소비재,,,T2,"126,183",2025 개별(공정위),123,,공정위,씨제이
1101117578888,(주)브레이브뉴인베스트먼트,,K6491,서비스,금융,여신전문금융업,,,금융,,,T2,"2,817",2025 개별(공정위),7,,공정위,DN
1101115921899,(주)브이에이에스티,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"10,512",2025 개별(공정위),12,,공정위,카카오
1101115026152,(주)브이에이치디자인,,C1411,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"8,690",2025 개별(공정위),23,,공정위,대명화학
1101117507291,(주)브이엔티지,,J6202,서비스,인적서비스,소프트웨어·IT,,,통신·데이터,,,T2,"48,761",2025 개별(공정위),233,,공정위,세아
1712110081362,(주)블루원,,R9112,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"39,690",2025 개별(공정위),152,,공정위,태영
1101115919513,(주)블루코너캐피탈,,K6491,서비스,금융,여신전문금융업,,,금융,,,T2,"13,720",2025 개별(공정위),23,,공정위,삼천리
1311110613347,(주)블루홀스튜디오,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"30,493",2025 개별(공정위),204,,공정위,크래프톤
1101118652467,(주)비노갤러리아,,G4633,유통,도매·상사,주류·담배,,,,,,T2,"2,741",2025 개별(공정위),4,,공정위,한화
1345110567478,(주)비노에이치,,G4723,유통,소매,식품·음료,,,최종소비재,,,T2,"5,802",2025 개별(공정위),16,,공정위,현대백화점
1101118577772,(주)비노에프앤비,,I5612,서비스,인적서비스,외식·급식,,,,,,T2,"1,198",2025 개별(공정위),10,,공정위,파라다이스
1101111530800,(주)비노파라다이스,,G4785,유통,소매,다품목·범용,전문점,,최종소비재,,,T2,"17,229",2025 개별(공정위),17,,공정위,파라다이스
1101115119080,(주)비바리퍼블리카,,J6312,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T2,"667,171",2025 개별(공정위),"1,989",,공정위,토스
1101116753796,(주)비바웨이브,,C2042,제조,완제품제조,화장품·뷰티,,,최종소비재,4,,T2,"61,512",2025 개별(공정위),77,,공정위,엘지
1101118185616,(주)비아스텔레코리아,,I5611,서비스,인적서비스,외식·급식,,,,,,T2,922,2025 개별(공정위),9,,공정위,코오롱
2001110003205,(주)비에스보성,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"14,018",2025 개별(공정위),31,,공정위,BS
2052110034394,(주)비에스산업,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"152,720",2025 개별(공정위),97,,공정위,BS
1201110554130,(주)비에스에셋매니지먼트,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"5,613",2025 개별(공정위),5,,공정위,BS
1101112032053,(주)비에스지파트너스,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"87,140",2025 개별(공정위),275,,공정위,엘엑스
1101110144347,(주)비에스한양,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"1,134,223",2025 개별(공정위),874,,공정위,BS
1101115040897,(주)비에이엔터테인먼트,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"41,583",2025 개별(공정위),11,,공정위,중앙
1101113469487,(주)비에이치엔터테인먼트,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"49,012",2025 개별(공정위),48,,공정위,카카오
1942110249351,(주)비와이월드,,R9121,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,부영
1101113182732,(주)비이피씨탄젠트,,R9019,서비스,인적서비스,음악·공연·엔터,,,,,,T2,"40,932",2025 개별(공정위),71,,공정위,씨제이
1101112689507,(주)비즈테크아이,,J6202,서비스,인적서비스,소프트웨어·IT,,,통신·데이터,,,T2,"327,839",2025 개별(공정위),903,,공정위,엘지
1101118355178,(주)비즈테크온,,N7512,서비스,인적서비스,고용·인력,,,,,,T2,"31,520",2025 개별(공정위),395,,공정위,엘지
1101111105215,(주)비지에프,027410,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T2,"49,127",2025 개별(공정위),55,Y,공정위,BGF
1101114235267,(주)비지에프네트웍스,,H5299,서비스,운송·보관,창고·물류,,,유통·물류,,,T2,"79,645",2025 개별(공정위),57,,공정위,BGF
1345110036845,(주)비지에프로지스,,H5210,서비스,운송·보관,창고·물류,,,유통·물류,,,T2,"363,064",2025 개별(공정위),505,,공정위,BGF
1101116555770,(주)비지에프리테일,282330,G4712,유통,소매,다품목·범용,,,최종소비재,,,T2,"8,858,122",2025 개별(공정위),"2,597",Y,공정위,BGF
1350110079381,(주)비지에프에코머티리얼즈,126600,C2020,제조,소재제조,화학·소재,합성수지·고무,,,2,,T2,"187,014",2025 개별(공정위),244,Y,공정위,BGF
1244110285975,(주)비지에프에코사이클,,E3832,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"17,003",2025 개별(공정위),101,,공정위,BGF
1201110581919,(주)비지에프에코솔루션,,C2229,제조,소재제조,화학·소재,플라스틱제품,,,2,,T2,"10,225",2025 개별(공정위),32,,공정위,BGF
2301110114139,(주)비지에프에코스페셜티,,C2012,제조,소재제조,화학·소재,무기화학,,,2,,T2,"52,015",2025 개별(공정위),151,,공정위,BGF
2101110058828,(주)비지에프푸드,,C1070,제조,완제품제조,식품·음료,,,농식품,4,,T2,"203,302",2025 개별(공정위),102,,공정위,BGF
1101114062347,(주)비지에프휴먼넷,,G4712,유통,소매,다품목·범용,,,최종소비재,,,T2,"146,190",2025 개별(공정위),227,,공정위,BGF
1501110325759,(주)비티남부개발,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,신영
1101116089282,(주)빅썸바이오,,G4712,유통,소매,다품목·범용,,,바이오·제약|최종소비재,,,T2,"2,230",2025 개별(공정위),7,,공정위,롯데
1101117942140,(주)빅히트뮤직,,J5920,서비스,콘텐츠·SW,음악·공연·엔터,,,콘텐츠·미디어,,,T2,"437,533",2025 개별(공정위),168,,공정위,하이브
1101116665222,(주)빈지웍스,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,836,2025 개별(공정위),10,,공정위,태영
1101116873883,(주)빌리프랩,,J5920,서비스,콘텐츠·SW,음악·공연·엔터,,,콘텐츠·미디어,,,T2,"154,711",2025 개별(공정위),84,,공정위,하이브
1101111575450,(주)빌텍,,N7410,서비스,인적서비스,사업지원서비스,,,,,,T2,"57,480",2025 개별(공정위),504,,공정위,DB
1101115307388,(주)빗썸,,J6399,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T2,"651,331",2025 개별(공정위),664,,공정위,빗썸
1101118832879,(주)빗썸나눔,,N7599,,,,,,,,,모수밖,0,2025 개별(공정위),1,,공정위,빗썸
1101116633427,(주)빗썸서비스,,N7599,서비스,인적서비스,사업지원서비스,,,,,,T2,"2,762",2025 개별(공정위),46,,공정위,빗썸
1101110938517,(주)빗썸에이,,M7153,,,,,,,,,모수밖,0,2025 개별(공정위),13,,공정위,빗썸
1101116694817,(주)빗썸인베스트먼트,,K64209,서비스,금융,자산운용업,,,금융,,Y,T2,"2,837",2025 개별(공정위),8,,공정위+DART(지주보정),빗썸
1101118201529,(주)빗썸파트너스,,J6399,,,,,,통신·데이터,,,모수밖,0,2025 개별(공정위),0,,공정위,빗썸
1101115712579,(주)빗썸홀딩스,,G4791,유통,소매,다품목·범용,이커머스,,최종소비재,,,T2,"59,204",2025 개별(공정위),2,,공정위,빗썸
1101114779497,(주)사나이픽처스,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"13,008",2025 개별(공정위),4,,공정위,카카오
1101113318387,(주)사람인,143240,J6312,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T2,"84,111",2025 개별(공정위),416,Y,공정위,다우키움
1101116049335,(주)사람인에이치에스,,N7512,서비스,인적서비스,고용·인력,,,,,,T2,"35,972",2025 개별(공정위),862,,공정위,다우키움
1244110280743,(주)사우북변도시개발,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),1,,공정위,DL
1101117584950,(주)사이렌,,R9113,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,345,2025 개별(공정위),3,,공정위,사조
1101110042278,(주)사조대림,003960,C1041,제조,완제품제조,식품·음료,,,농식품,4,,T2,"1,445,409",2025 개별(공정위),845,Y,공정위,사조
2055110044016,(주)사조랜더텍,,C1090,제조,완제품제조,식품·음료,,,농식품,4,,T2,"10,253",2025 개별(공정위),10,,공정위,사조
1101110288806,(주)사조비앤엠,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"1,103",2025 개별(공정위),1,,공정위,사조
1101110335178,(주)사조시스템즈,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"20,509",2025 개별(공정위),98,,공정위,사조
1101114132504,(주)사조씨앤씨,,N7512,서비스,인적서비스,고용·인력,,,,,,T2,"32,355",2025 개별(공정위),822,,공정위,사조
1101110104820,(주)사조오양,006090,C1021,제조,완제품제조,식품·음료,,,농식품,4,,T2,"417,364",2025 개별(공정위),889,Y,공정위,사조
1101110002834,(주)삼라,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"261,419",2025 개별(공정위),21,,공정위,SM
1101115126598,(주)삼라농원,,A0112,자원,자원채취,농림수산,농업,,농식품,1,,T2,"2,004",2025 개별(공정위),3,,공정위,SM
2001110069330,(주)삼라마이다스,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,136,2025 개별(공정위),1,,공정위,SM
1101110766670,(주)삼성글로벌리서치,,M7153,서비스,인적서비스,전문서비스,,,,,,T2,"245,792",2025 개별(공정위),310,,공정위,삼성
1101113045724,(주)삼성금거래소,,G4672,유통,도매·상사,금속,,,,,,T2,"3,659,643",2025 개별(공정위),53,,공정위,호반
1701110015786,(주)삼성라이온즈,,R9119,서비스,인적서비스,레저·숙박·스포츠,,,,,,T2,"94,829",2025 개별(공정위),47,,공정위,삼성
1101115714533,(주)삼성생명금융서비스,,K6620,서비스,금융,보험업,,,금융,,,T2,"213,993",2025 개별(공정위),138,,공정위,삼성
1101116002424,(주)삼성화재금융서비스보험대리점,,K6620,서비스,금융,보험업,,,금융,,,T2,"106,737",2025 개별(공정위),162,,공정위,삼성
1543110007523,(주)삼아벤처,,C1083,제조,완제품제조,식품·음료,,,농식품,4,,T2,"83,203",2025 개별(공정위),78,,공정위,사조
1311110077896,(주)삼양바이오팜,0120G0,C2130,제조,소재제조,의약·바이오,,,바이오·제약,2,,T2,"28,594",2025 개별(공정위),371,Y,공정위,삼양
1101114720945,(주)삼양사,145990,C1081,제조,완제품제조,식품·음료,,,농식품,4,,T2,"1,897,133",2025 개별(공정위),"1,257",Y,공정위,삼양
1101116595495,(주)삼양씨앤씨,,J5819,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"6,642",2025 개별(공정위),29,,공정위,카카오
1101118490685,(주)삼양에코테크,,G4679,유통,도매·상사,다품목·범용,,,,,,T2,"30,876",2025 개별(공정위),7,,공정위,삼양
1101112376716,(주)삼양에프앤비,,I5612,서비스,인적서비스,외식·급식,,,,,,T2,"3,185",2025 개별(공정위),7,,공정위,삼양
1314110209166,(주)삼양엔씨켐,482630,C2049,제조,소재제조,화학·소재,정밀·기능화학,,,2,,T2,"125,386",2025 개별(공정위),223,Y,공정위,삼양
1101110424848,(주)삼양인터내셔날,,G4646,유통,도매·상사,생활용품·가구,,,,,,T2,"207,240",2025 개별(공정위),285,,공정위,지에스
1244110011884,(주)삼양케이씨아이,036670,C2042,제조,완제품제조,화장품·뷰티,,,최종소비재,4,,T2,"116,840",2025 개별(공정위),204,Y,공정위,삼양
1101115554418,(주)삼양패키징,272550,C2223,제조,완제품제조,화학·소재,제지·포장,,,4,,T2,"418,914",2025 개별(공정위),525,Y,공정위,삼양
1101110026181,(주)삼양홀딩스,000070,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T2,"46,952",2025 개별(공정위),152,Y,공정위,삼양
1101115494151,(주)삼우종합건축사사무소,,M7211,서비스,인적서비스,전문서비스,,,,,,T2,"349,254",2025 개별(공정위),817,,공정위,삼성
1746110014924,(주)삼원강재,023000,C3039,제조,부품제조,기계·운송기기,완성차·부품,,자동차,3,,T2,"359,287",2025 개별(공정위),295,Y,공정위,현대백화점
1101115005809,(주)삼정건업,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"13,160",2025 개별(공정위),5,,공정위,지에스
2101110092462,(주)삼정이알케이,,E3821,,,,,,신재생에너지,,,모수밖,0,2025 개별(공정위),2,,공정위,아이에스지주
1446110024143,(주)삼척그린에너지파크,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,지에스
1101110005929,(주)삼천리,004690,D3520,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"3,620,743",2025 개별(공정위),886,Y,공정위,삼천리
1501110047767,(주)삼천리모터스,,G4511,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"454,830",2025 개별(공정위),520,,공정위,삼천리
1101119009138,(주)삼천리이브이,,G4511,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T2,"41,557",2025 개별(공정위),108,,공정위,삼천리
1101112402462,(주)삼천리이에스,,F4220,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"241,927",2025 개별(공정위),105,,공정위,삼천리
1101112432427,(주)삼천리이엔지,,F4122,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"170,366",2025 개별(공정위),739,,공정위,삼천리
1101118578027,(주)삼천리인베스트먼트,,K6491,서비스,금융,여신전문금융업,,,금융,,,T2,"1,661",2025 개별(공정위),9,,공정위,삼천리
1101118683719,(주)삼표,,C2332,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,삼표
1101115237452,(주)삼표산업,,C2332,제조,소재제조,화학·소재,건축소재,,,2,,T2,"604,551",2025 개별(공정위),942,,공정위,삼표
1101110738637,(주)삼표시멘트,038500,C2331,제조,소재제조,화학·소재,건축소재,,,2,,T2,"640,608",2025 개별(공정위),657,Y,공정위,삼표
1949110054186,(주)삼호시트론시티,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),1,,공정위,DL
1748110101941,(주)상방공원피에프브이,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,호반
1601110705280,(주)상상로프트,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,케이티앤지
1101115875484,(주)상상스테이,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"34,838",2025 개별(공정위),0,,공정위,케이티앤지
2001110335674,(주)새솔건설,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"31,558",2025 개별(공정위),15,,공정위,중흥건설
1346110061866,(주)새한리싸이클,,C2049,제조,소재제조,화학·소재,정밀·기능화학,,,2,,T2,"3,494",2025 개별(공정위),15,,공정위,오씨아이
1101117727253,(주)서린홀딩스,,G4741,,,,,,최종소비재,,,모수밖,0,2025 개별(공정위),0,,공정위,셀트리온
1342110099493,(주)서림환경기술,,A0114,,,,,,농식품,,,모수밖,0,2025 개별(공정위),2,,공정위,현대자동차
1101113659799,(주)서빅,,N7512,서비스,인적서비스,고용·인력,,,,,,T2,"62,395",2025 개별(공정위),"1,510",,공정위,엘아이지
1101117021605,(주)서앤파트너스,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,소노인터내셔널
1501110292271,(주)서오창테크노밸리,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"43,591",2025 개별(공정위),0,,공정위,한화
1801111366574,(주)서온어패럴,,C1411,,,,,,최종소비재,,,모수밖,0,2025 개별(공정위),0,,공정위,대명화학
1101110504070,(주)서울레이크사이드,,R9112,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"62,140",2025 개별(공정위),181,,공정위,삼성
1101110013493,(주)서울신문사,,J5812,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"87,008",2025 개별(공정위),364,,공정위,호반
1311110674563,(주)서울아레나,,R9019,,,,,,,,,모수밖,0,2025 개별(공정위),21,,공정위,카카오
1244110267337,(주)서울역북부역세권개발,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),9,,공정위,한화
1301110008721,(주)서울제약,018680,C2121,제조,소재제조,의약·바이오,,,바이오·제약,2,,T2,"52,149",2025 개별(공정위),128,Y,공정위,QCP그룹(舊 큐로홀딩스)
1101110109060,(주)서울피엠씨,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"3,252",2025 개별(공정위),5,,공정위,현대자동차
1101117026332,(주)서원디앤디,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,25,2025 개별(공정위),0,,공정위,셀트리온
1615110176200,(주)서현관리,,L6821,서비스,인적서비스,부동산·임대,,,,,,T2,"4,800",2025 개별(공정위),2,,공정위,아이에스지주
2850110453641,(주)선남대방씨씨,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),1,,공정위,대방건설
1754110022889,(주)선암파머스,,G4631,유통,도매·상사,식품·음료,,,,,,T2,532,2025 개별(공정위),3,,공정위,대명화학
1101117199163,(주)선영스토리,,R9019,,,,,,,,,모수밖,0,2025 개별(공정위),1,,공정위,카카오
1812110027299,(주)선우,,F4220,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"153,615",2025 개별(공정위),123,,공정위,엘에스
1344110046664,(주)선진,136490,C1090,제조,완제품제조,식품·음료,,,농식품,4,,T2,"990,914",2025 개별(공정위),468,Y,공정위,하림
1344110028539,(주)선진에프에스,,G4632,유통,도매·상사,식품·음료,,,,,,T2,"231,413",2025 개별(공정위),175,,공정위,하림
1345110029056,(주)선진햄,,C1012,제조,완제품제조,식품·음료,,,농식품,4,,T2,"70,155",2025 개별(공정위),94,,공정위,하림
1101110931582,(주)성진리얼코,,L6821,서비스,인적서비스,부동산·임대,,,,,,T2,122,2025 개별(공정위),2,,공정위,삼천리
1101114342020,(주)세광패션,,N7599,서비스,인적서비스,사업지원서비스,,,,,,T2,"8,696",2025 개별(공정위),117,,공정위,태광
1101117222112,(주)세미콜론스튜디오,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,306,2025 개별(공정위),6,,공정위,네이버
1101113966178,(주)세빛섬,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"7,572",2025 개별(공정위),6,,공정위,효성
1101118483565,(주)세아기술투자,,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T2,"3,060",2025 개별(공정위),8,,공정위,세아
1101110862519,(주)세아네트웍스,,F4112,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"54,577",2025 개별(공정위),58,,공정위,세아
1101118256467,(주)세아베스틸,,C2411,제조,소재제조,금속,철강,제철·제강,,2,,T2,"2,000,799",2025 개별(공정위),"1,521",,공정위,세아
1101110035794,(주)세아베스틸지주,001430,C2411,제조,소재제조,금속,철강,제철·제강,,2,Y,T2,"88,378",2025 개별(공정위),52,Y,공정위+DART(지주보정),세아
1101116733392,(주)세아스틸인터내셔날,,M7153,서비스,인적서비스,전문서비스,,,,,,T2,"31,721",2025 개별(공정위),0,,공정위,세아
2111110050667,(주)세아씨엠,,C2419,제조,소재제조,금속,철강,,,2,,T2,"478,310",2025 개별(공정위),212,,공정위,세아
1511110000847,(주)세아엘앤에스,,H4930,서비스,운송·보관,육상운송,,,유통·물류,,,T2,"267,368",2025 개별(공정위),99,,공정위,세아
1244110076473,(주)세아엠앤에스,,C2421,제조,소재제조,금속,비철금속,제련·정련,,2,,T2,"1,992,258",2025 개별(공정위),100,,공정위,세아
1101116860640,(주)세아제강,306200,C2413,제조,소재제조,금속,철강,강관·형강·선재,,2,,T2,"1,372,128",2025 개별(공정위),805,Y,공정위,세아
1101110118996,(주)세아제강지주,003030,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T2,"21,112",2025 개별(공정위),53,Y,공정위,세아
1942110025248,(주)세아창원특수강,,C2411,제조,소재제조,금속,철강,제철·제강,,2,,T2,"1,399,084",2025 개별(공정위),"1,196",,공정위,세아
1746110005478,(주)세아특수강,019440,C2412,제조,소재제조,금속,철강,압연·압출,,2,,T2,"718,999",2025 개별(공정위),445,Y,공정위,세아
1942110051392,(주)세아항공방산소재,,C2429,제조,소재제조,금속,,,우주·항공·방산,2,,T2,"128,716",2025 개별(공정위),260,,공정위,세아
